uid,iid,y,gender,age
1022,391,1.0,2,7
1022,420,1.0,2,7
1022,167,1.0,2,7
1022,2,1.0,2,7
1022,778,1.0,2,7
1022,514,1.0,2,7
1022,825,1.0,2,7
1022,298,1.0,2,7
1022,700,1.0,2,7
1022,1829,1.0,2,7
1022,298,1.0,2,7
1022,569,1.0,2,7
1022,1761,1.0,2,7
1022,189,1.0,2,7
1022,518,1.0,2,7
1022,411,1.0,2,7
1405,359,1.0,1,7
1405,1,1.0,1,7
1405,386,1.0,1,7
1405,559,1.0,1,7
1405,137,1.0,1,7
1405,212,1.0,1,7
1405,289,1.0,1,7
1405,1543,1.0,1,7
1405,204,1.0,1,7
1405,839,1.0,1,7
1405,86,1.0,1,7
1405,1368,1.0,1,7
1405,482,1.0,1,7
1405,148,1.0,1,7
1405,220,1.0,1,7
1405,433,1.0,1,7
1405,1072,1.0,1,7
1405,508,1.0,1,7
1405,151,1.0,1,7
1405,1054,1.0,1,7
1405,211,1.0,1,7
1405,71,1.0,1,7
1405,106,1.0,1,7
1405,46,1.0,1,7
1405,863,1.0,1,7
1405,198,1.0,1,7
1405,335,1.0,1,7
1405,292,1.0,1,7
1405,93,1.0,1,7
1405,65,1.0,1,7
1405,928,1.0,1,7
1405,108,1.0,1,7
1405,1631,1.0,1,7
1405,440,1.0,1,7
1405,492,1.0,1,7
1405,615,1.0,1,7
1405,253,1.0,1,7
1405,360,1.0,1,7
194,220,1.0,1,5
194,311,1.0,1,5
194,169,1.0,1,5
194,187,1.0,1,5
194,181,1.0,1,5
194,12,1.0,1,5
194,122,1.0,1,5
194,434,1.0,1,5
194,68,1.0,1,5
194,610,1.0,1,5
194,581,1.0,1,5
194,75,1.0,1,5
1442,548,1.0,1,5
1442,204,1.0,1,5
1442,206,1.0,1,5
1442,325,1.0,1,5
1442,15,1.0,1,5
1442,151,1.0,1,5
1442,1604,1.0,1,5
1442,72,1.0,1,5
1442,287,1.0,1,5
1442,187,1.0,1,5
1442,192,1.0,1,5
1442,220,1.0,1,5
1442,87,1.0,1,5
1548,112,1.0,1,5
1548,1244,1.0,1,5
1548,140,1.0,1,5
1548,497,1.0,1,5
1548,224,1.0,1,5
1548,182,1.0,1,5
1548,799,1.0,1,5
1548,298,1.0,1,5
1548,298,1.0,1,5
1548,109,1.0,1,5
1548,232,1.0,1,5
1548,143,1.0,1,5
1548,88,1.0,1,5
1548,262,1.0,1,5
692,1164,1.0,1,7
692,1515,1.0,1,7
692,1534,1.0,1,7
692,219,1.0,1,7
692,849,1.0,1,7
692,212,1.0,1,7
692,1658,1.0,1,7
692,878,1.0,1,7
692,298,1.0,1,7
692,1999,1.0,1,7
692,1281,1.0,1,7
692,1973,1.0,1,7
692,1635,1.0,1,7
692,17,1.0,1,7
692,2269,1.0,1,7
692,617,1.0,1,7
692,509,1.0,1,7
692,62,1.0,1,7
692,997,1.0,1,7
692,298,1.0,1,7
692,2270,1.0,1,7
692,731,1.0,1,7
692,668,1.0,1,7
692,1144,1.0,1,7
692,1082,1.0,1,7
692,103,1.0,1,7
692,298,1.0,1,7
692,867,1.0,1,7
692,1516,1.0,1,7
692,885,1.0,1,7
692,527,1.0,1,7
692,389,1.0,1,7
692,1518,1.0,1,7
692,135,1.0,1,7
692,210,1.0,1,7
692,2271,1.0,1,7
692,386,1.0,1,7
692,2237,1.0,1,7
692,364,1.0,1,7
692,3,1.0,1,7
692,299,1.0,1,7
692,224,1.0,1,7
692,679,1.0,1,7
692,192,1.0,1,7
692,42,1.0,1,7
692,623,1.0,1,7
692,482,1.0,1,7
692,1211,1.0,1,7
692,46,1.0,1,7
692,891,1.0,1,7
692,517,1.0,1,7
692,385,1.0,1,7
692,533,1.0,1,7
692,22,1.0,1,7
692,294,1.0,1,7
692,137,1.0,1,7
692,342,1.0,1,7
692,1132,1.0,1,7
692,448,1.0,1,7
692,248,1.0,1,7
692,105,1.0,1,7
692,749,1.0,1,7
692,95,1.0,1,7
692,586,1.0,1,7
692,2272,1.0,1,7
692,311,1.0,1,7
692,1016,1.0,1,7
692,79,1.0,1,7
692,1102,1.0,1,7
692,1836,1.0,1,7
692,202,1.0,1,7
692,1000,1.0,1,7
692,847,1.0,1,7
692,259,1.0,1,7
692,43,1.0,1,7
692,802,1.0,1,7
692,730,1.0,1,7
692,1572,1.0,1,7
692,924,1.0,1,7
692,82,1.0,1,7
692,1039,1.0,1,7
692,83,1.0,1,7
692,743,1.0,1,7
692,109,1.0,1,7
692,2040,1.0,1,7
692,569,1.0,1,7
692,613,1.0,1,7
692,90,1.0,1,7
692,76,1.0,1,7
692,1488,1.0,1,7
692,115,1.0,1,7
692,114,1.0,1,7
692,994,1.0,1,7
692,2273,1.0,1,7
692,144,1.0,1,7
692,88,1.0,1,7
692,1035,1.0,1,7
692,155,1.0,1,7
692,616,1.0,1,7
692,610,1.0,1,7
692,198,1.0,1,7
692,361,1.0,1,7
692,1183,1.0,1,7
692,1187,1.0,1,7
692,457,1.0,1,7
1363,340,1.0,1,5
1363,121,1.0,1,5
1363,480,1.0,1,5
1363,604,1.0,1,5
1363,284,1.0,1,5
1363,10,1.0,1,5
1363,465,1.0,1,5
1363,14,1.0,1,5
1363,97,1.0,1,5
1363,990,1.0,1,5
1363,432,1.0,1,5
1363,219,1.0,1,5
1363,148,1.0,1,5
1363,497,1.0,1,5
1363,619,1.0,1,5
1363,600,1.0,1,5
1363,1005,1.0,1,5
1363,291,1.0,1,5
1363,175,1.0,1,5
1363,17,1.0,1,5
1363,1022,1.0,1,5
1363,1148,1.0,1,5
1363,1356,1.0,1,5
1363,238,1.0,1,5
1363,20,1.0,1,5
1363,2035,1.0,1,5
1363,2276,1.0,1,5
1363,260,1.0,1,5
1363,56,1.0,1,5
1363,644,1.0,1,5
1363,236,1.0,1,5
1363,110,1.0,1,5
1363,872,1.0,1,5
1363,1394,1.0,1,5
1363,576,1.0,1,5
1363,85,1.0,1,5
1363,592,1.0,1,5
1363,1237,1.0,1,5
1363,1961,1.0,1,5
1363,68,1.0,1,5
1363,743,1.0,1,5
1363,1015,1.0,1,5
1363,1212,1.0,1,5
1363,331,1.0,1,5
1363,1000,1.0,1,5
1363,190,1.0,1,5
1363,28,1.0,1,5
1363,145,1.0,1,5
1363,118,1.0,1,5
1363,983,1.0,1,5
1363,60,1.0,1,5
1363,164,1.0,1,5
1363,1051,1.0,1,5
1363,555,1.0,1,5
911,177,1.0,1,5
911,2277,1.0,1,5
911,2278,1.0,1,5
911,1268,1.0,1,5
911,154,1.0,1,5
911,1436,1.0,1,5
911,522,1.0,1,5
911,214,1.0,1,5
911,495,1.0,1,5
911,509,1.0,1,5
911,138,1.0,1,5
911,667,1.0,1,5
911,166,1.0,1,5
911,137,1.0,1,5
911,303,1.0,1,5
911,282,1.0,1,5
911,162,1.0,1,5
911,526,1.0,1,5
911,324,1.0,1,5
911,363,1.0,1,5
911,922,1.0,1,5
911,28,1.0,1,5
911,2279,1.0,1,5
911,232,1.0,1,5
911,492,1.0,1,5
911,553,1.0,1,5
911,73,1.0,1,5
911,418,1.0,1,5
40,150,1.0,1,6
40,208,1.0,1,6
40,298,1.0,1,6
40,64,1.0,1,6
40,182,1.0,1,6
40,499,1.0,1,6
40,7,1.0,1,6
40,839,1.0,1,6
40,294,1.0,1,6
40,249,1.0,1,6
40,1134,1.0,1,6
40,187,1.0,1,6
40,237,1.0,1,6
40,249,1.0,1,6
40,276,1.0,1,6
40,10,1.0,1,6
40,140,1.0,1,6
40,586,1.0,1,6
40,464,1.0,1,6
40,2282,1.0,1,6
40,668,1.0,1,6
40,175,1.0,1,6
40,62,1.0,1,6
40,296,1.0,1,6
40,313,1.0,1,6
40,22,1.0,1,6
40,508,1.0,1,6
40,95,1.0,1,6
40,496,1.0,1,6
40,322,1.0,1,6
40,1141,1.0,1,6
40,102,1.0,1,6
40,1291,1.0,1,6
40,17,1.0,1,6
40,73,1.0,1,6
40,636,1.0,1,6
40,249,1.0,1,6
40,568,1.0,1,6
40,128,1.0,1,6
40,614,1.0,1,6
40,257,1.0,1,6
40,409,1.0,1,6
40,609,1.0,1,6
40,490,1.0,1,6
40,232,1.0,1,6
1064,1242,1.0,1,7
1064,348,1.0,1,7
1064,889,1.0,1,7
1064,676,1.0,1,7
1064,374,1.0,1,7
1064,583,1.0,1,7
1064,522,1.0,1,7
1064,1097,1.0,1,7
1064,371,1.0,1,7
1064,421,1.0,1,7
1064,110,1.0,1,7
1064,882,1.0,1,7
1064,1342,1.0,1,7
1064,758,1.0,1,7
1064,1099,1.0,1,7
1064,1125,1.0,1,7
1064,2026,1.0,1,7
1064,2089,1.0,1,7
1064,601,1.0,1,7
1064,448,1.0,1,7
1064,769,1.0,1,7
1064,12,1.0,1,7
1064,294,1.0,1,7
1064,725,1.0,1,7
1064,610,1.0,1,7
1064,85,1.0,1,7
1064,567,1.0,1,7
1064,2285,1.0,1,7
1064,1930,1.0,1,7
1064,787,1.0,1,7
1064,2286,1.0,1,7
1064,1777,1.0,1,7
1064,305,1.0,1,7
1064,257,1.0,1,7
1064,612,1.0,1,7
1064,201,1.0,1,7
1064,740,1.0,1,7
1064,405,1.0,1,7
1064,1189,1.0,1,7
1064,233,1.0,1,7
1064,670,1.0,1,7
1064,231,1.0,1,7
1064,1135,1.0,1,7
1064,1701,1.0,1,7
1064,353,1.0,1,7
1064,734,1.0,1,7
1064,28,1.0,1,7
1027,1580,1.0,1,5
1027,220,1.0,1,5
1027,204,1.0,1,5
1027,621,1.0,1,5
1027,998,1.0,1,5
1027,72,1.0,1,5
456,523,1.0,1,6
456,138,1.0,1,6
456,341,1.0,1,6
456,24,1.0,1,6
456,173,1.0,1,6
456,251,1.0,1,6
456,639,1.0,1,6
456,260,1.0,1,6
1250,249,1.0,1,6
1250,992,1.0,1,6
1250,249,1.0,1,6
1250,781,1.0,1,6
1250,1335,1.0,1,6
714,1766,1.0,1,6
714,64,1.0,1,6
714,309,1.0,1,6
714,619,1.0,1,6
714,519,1.0,1,6
714,449,1.0,1,6
714,152,1.0,1,6
714,1341,1.0,1,6
714,647,1.0,1,6
714,1806,1.0,1,6
714,169,1.0,1,6
714,179,1.0,1,6
714,1549,1.0,1,6
714,1490,1.0,1,6
714,62,1.0,1,6
714,1693,1.0,1,6
714,219,1.0,1,6
714,176,1.0,1,6
714,2291,1.0,1,6
714,104,1.0,1,6
714,153,1.0,1,6
714,1195,1.0,1,6
714,2292,1.0,1,6
714,1938,1.0,1,6
714,2293,1.0,1,6
714,10,1.0,1,6
714,864,1.0,1,6
714,326,1.0,1,6
714,900,1.0,1,6
714,21,1.0,1,6
714,1900,1.0,1,6
714,1852,1.0,1,6
714,228,1.0,1,6
714,1087,1.0,1,6
714,424,1.0,1,6
714,112,1.0,1,6
714,901,1.0,1,6
714,213,1.0,1,6
714,2294,1.0,1,6
714,498,1.0,1,6
714,879,1.0,1,6
714,502,1.0,1,6
714,788,1.0,1,6
714,148,1.0,1,6
714,1375,1.0,1,6
714,2295,1.0,1,6
714,123,1.0,1,6
714,471,1.0,1,6
714,18,1.0,1,6
714,973,1.0,1,6
714,989,1.0,1,6
714,1199,1.0,1,6
714,2296,1.0,1,6
714,500,1.0,1,6
714,7,1.0,1,6
714,1695,1.0,1,6
714,368,1.0,1,6
714,21,1.0,1,6
714,1429,1.0,1,6
714,87,1.0,1,6
714,1374,1.0,1,6
714,2297,1.0,1,6
714,361,1.0,1,6
714,606,1.0,1,6
714,547,1.0,1,6
714,140,1.0,1,6
714,383,1.0,1,6
714,410,1.0,1,6
714,2101,1.0,1,6
714,579,1.0,1,6
714,2298,1.0,1,6
714,685,1.0,1,6
714,29,1.0,1,6
714,584,1.0,1,6
714,1519,1.0,1,6
714,1340,1.0,1,6
714,70,1.0,1,6
714,602,1.0,1,6
714,28,1.0,1,6
714,33,1.0,1,6
714,155,1.0,1,6
714,692,1.0,1,6
714,568,1.0,1,6
714,1798,1.0,1,6
714,1407,1.0,1,6
714,1719,1.0,1,6
714,618,1.0,1,6
714,128,1.0,1,6
714,613,1.0,1,6
714,1323,1.0,1,6
714,1812,1.0,1,6
714,2230,1.0,1,6
714,2275,1.0,1,6
714,1613,1.0,1,6
714,2299,1.0,1,6
714,2300,1.0,1,6
714,2301,1.0,1,6
714,1578,1.0,1,6
714,1181,1.0,1,6
714,314,1.0,1,6
714,2302,1.0,1,6
714,406,1.0,1,6
714,256,1.0,1,6
714,201,1.0,1,6
714,75,1.0,1,6
714,2090,1.0,1,6
714,255,1.0,1,6
714,2092,1.0,1,6
714,2303,1.0,1,6
714,1353,1.0,1,6
714,842,1.0,1,6
714,460,1.0,1,6
714,1561,1.0,1,6
714,2304,1.0,1,6
714,1211,1.0,1,6
1801,466,1.0,1,7
1801,209,1.0,1,7
1801,774,1.0,1,7
1801,1004,1.0,1,7
1801,162,1.0,1,7
1801,178,1.0,1,7
1801,575,1.0,1,7
1801,604,1.0,1,7
1801,628,1.0,1,7
1801,414,1.0,1,7
1801,194,1.0,1,7
1801,1880,1.0,1,7
1801,630,1.0,1,7
1801,285,1.0,1,7
1801,1223,1.0,1,7
1801,1028,1.0,1,7
1801,471,1.0,1,7
1801,2165,1.0,1,7
1801,185,1.0,1,7
1801,339,1.0,1,7
1801,1260,1.0,1,7
1801,1634,1.0,1,7
1801,1139,1.0,1,7
1801,1364,1.0,1,7
1801,1259,1.0,1,7
1801,1320,1.0,1,7
1801,1298,1.0,1,7
1801,298,1.0,1,7
1801,419,1.0,1,7
1801,1297,1.0,1,7
1801,416,1.0,1,7
1801,1437,1.0,1,7
1801,810,1.0,1,7
1801,2305,1.0,1,7
1028,781,1.0,1,5
1028,14,1.0,1,5
1028,174,1.0,1,5
1028,7,1.0,1,5
1028,535,1.0,1,5
369,23,1.0,2,5
369,121,1.0,2,5
369,64,1.0,2,5
369,74,1.0,2,5
369,7,1.0,2,5
369,532,1.0,2,5
1603,749,1.0,2,7
1603,328,1.0,2,7
1603,289,1.0,2,7
1603,303,1.0,2,7
1603,130,1.0,2,7
1603,126,1.0,2,7
1603,270,1.0,2,7
363,1142,1.0,1,7
363,667,1.0,1,7
363,126,1.0,1,7
363,162,1.0,1,7
363,121,1.0,1,7
363,173,1.0,1,7
363,509,1.0,1,7
363,164,1.0,1,7
363,86,1.0,1,7
363,361,1.0,1,7
363,71,1.0,1,7
363,106,1.0,1,7
363,82,1.0,1,7
363,29,1.0,1,7
363,109,1.0,1,7
363,432,1.0,1,7
363,457,1.0,1,7
363,293,1.0,1,7
363,257,1.0,1,7
363,317,1.0,1,7
363,110,1.0,1,7
363,656,1.0,1,7
363,201,1.0,1,7
598,885,1.0,1,5
598,1489,1.0,1,5
598,153,1.0,1,5
598,165,1.0,1,5
598,188,1.0,1,5
598,326,1.0,1,5
598,22,1.0,1,5
598,619,1.0,1,5
598,478,1.0,1,5
598,121,1.0,1,5
598,1559,1.0,1,5
598,219,1.0,1,5
598,464,1.0,1,5
598,56,1.0,1,5
598,175,1.0,1,5
598,125,1.0,1,5
598,87,1.0,1,5
598,544,1.0,1,5
598,191,1.0,1,5
598,329,1.0,1,5
598,54,1.0,1,5
598,106,1.0,1,5
598,21,1.0,1,5
598,1323,1.0,1,5
598,213,1.0,1,5
598,404,1.0,1,5
598,232,1.0,1,5
1320,1441,1.0,1,7
1320,1529,1.0,1,7
1320,1518,1.0,1,7
1320,467,1.0,1,7
1320,192,1.0,1,7
1320,5,1.0,1,7
1320,784,1.0,1,7
1320,991,1.0,1,7
1320,36,1.0,1,7
1320,1576,1.0,1,7
1320,671,1.0,1,7
1320,3,1.0,1,7
1320,1087,1.0,1,7
1320,361,1.0,1,7
1320,477,1.0,1,7
1320,549,1.0,1,7
1320,1600,1.0,1,7
1320,1346,1.0,1,7
1320,1242,1.0,1,7
1320,259,1.0,1,7
1320,197,1.0,1,7
1320,257,1.0,1,7
1320,807,1.0,1,7
1320,695,1.0,1,7
1320,293,1.0,1,7
1320,1140,1.0,1,7
1320,69,1.0,1,7
1320,147,1.0,1,7
1320,227,1.0,1,7
1320,231,1.0,1,7
1270,675,1.0,1,7
1270,627,1.0,1,7
1270,339,1.0,1,7
1270,481,1.0,1,7
1270,185,1.0,1,7
1270,337,1.0,1,7
1270,260,1.0,1,7
1270,1666,1.0,1,7
1270,774,1.0,1,7
1270,415,1.0,1,7
967,343,1.0,1,7
967,124,1.0,1,7
967,207,1.0,1,7
967,676,1.0,1,7
967,165,1.0,1,7
967,170,1.0,1,7
967,337,1.0,1,7
967,187,1.0,1,7
352,249,1.0,2,6
352,529,1.0,2,6
352,298,1.0,2,6
352,1019,1.0,2,6
352,171,1.0,2,6
352,298,1.0,2,6
352,266,1.0,2,6
352,1168,1.0,2,6
352,249,1.0,2,6
352,249,1.0,2,6
352,316,1.0,2,6
352,249,1.0,2,6
1365,261,1.0,1,7
1365,249,1.0,1,7
1365,150,1.0,1,7
1365,5,1.0,1,7
1365,126,1.0,1,7
1365,12,1.0,1,7
1365,284,1.0,1,7
1365,71,1.0,1,7
1365,343,1.0,1,7
1365,1177,1.0,1,7
1365,605,1.0,1,7
1365,165,1.0,1,7
1365,1087,1.0,1,7
1365,7,1.0,1,7
1365,669,1.0,1,7
1365,546,1.0,1,7
1365,148,1.0,1,7
1365,618,1.0,1,7
1365,388,1.0,1,7
1365,298,1.0,1,7
1365,249,1.0,1,7
1365,880,1.0,1,7
1365,373,1.0,1,7
1365,36,1.0,1,7
1365,422,1.0,1,7
1365,991,1.0,1,7
1365,304,1.0,1,7
1365,689,1.0,1,7
1365,449,1.0,1,7
1365,632,1.0,1,7
1365,140,1.0,1,7
1365,1166,1.0,1,7
1365,282,1.0,1,7
1365,171,1.0,1,7
1365,14,1.0,1,7
1365,477,1.0,1,7
1365,182,1.0,1,7
1365,547,1.0,1,7
1365,249,1.0,1,7
1365,858,1.0,1,7
1365,527,1.0,1,7
1365,504,1.0,1,7
1365,188,1.0,1,7
1365,87,1.0,1,7
1365,129,1.0,1,7
1365,298,1.0,1,7
1365,137,1.0,1,7
1365,597,1.0,1,7
1365,249,1.0,1,7
1365,203,1.0,1,7
1365,130,1.0,1,7
1365,329,1.0,1,7
1365,82,1.0,1,7
1365,636,1.0,1,7
1365,602,1.0,1,7
1365,92,1.0,1,7
1365,1140,1.0,1,7
1365,249,1.0,1,7
1365,253,1.0,1,7
1365,207,1.0,1,7
1365,85,1.0,1,7
1365,164,1.0,1,7
1365,440,1.0,1,7
1365,335,1.0,1,7
1365,298,1.0,1,7
1365,46,1.0,1,7
1365,147,1.0,1,7
1365,213,1.0,1,7
1365,106,1.0,1,7
1365,88,1.0,1,7
1365,108,1.0,1,7
1365,52,1.0,1,7
1365,361,1.0,1,7
1365,235,1.0,1,7
1365,249,1.0,1,7
1365,1016,1.0,1,7
1365,65,1.0,1,7
1365,1001,1.0,1,7
1365,73,1.0,1,7
1365,144,1.0,1,7
996,21,1.0,1,7
996,21,1.0,1,7
996,249,1.0,1,7
996,21,1.0,1,7
996,298,1.0,1,7
996,249,1.0,1,7
1109,577,1.0,1,7
1109,119,1.0,1,7
1109,185,1.0,1,7
1109,480,1.0,1,7
1109,1398,1.0,1,7
1109,61,1.0,1,7
1109,95,1.0,1,7
1109,1344,1.0,1,7
1109,2313,1.0,1,7
1109,140,1.0,1,7
1109,867,1.0,1,7
1109,1470,1.0,1,7
1109,7,1.0,1,7
1109,364,1.0,1,7
1109,14,1.0,1,7
1109,392,1.0,1,7
1109,1887,1.0,1,7
1109,338,1.0,1,7
1109,192,1.0,1,7
1109,608,1.0,1,7
1109,527,1.0,1,7
1109,110,1.0,1,7
1109,181,1.0,1,7
1109,669,1.0,1,7
1109,112,1.0,1,7
1109,991,1.0,1,7
1109,165,1.0,1,7
1109,64,1.0,1,7
1109,148,1.0,1,7
1109,1689,1.0,1,7
1109,69,1.0,1,7
1109,82,1.0,1,7
1109,457,1.0,1,7
1109,86,1.0,1,7
1109,353,1.0,1,7
1109,2314,1.0,1,7
1740,63,1.0,1,1
1740,1162,1.0,1,1
1740,275,1.0,1,1
1740,603,1.0,1,1
1740,149,1.0,1,1
1355,436,1.0,1,7
1355,98,1.0,1,7
1355,260,1.0,1,7
1355,194,1.0,1,7
1355,204,1.0,1,7
1355,173,1.0,1,7
1355,209,1.0,1,7
1355,166,1.0,1,7
1355,339,1.0,1,7
1355,340,1.0,1,7
1355,187,1.0,1,7
1355,404,1.0,1,7
1355,468,1.0,1,7
1355,423,1.0,1,7
1355,442,1.0,1,7
1355,653,1.0,1,7
1355,90,1.0,1,7
393,235,1.0,1,5
393,46,1.0,1,5
393,182,1.0,1,5
393,606,1.0,1,5
393,393,1.0,1,5
393,607,1.0,1,5
393,251,1.0,1,5
393,581,1.0,1,5
393,1132,1.0,1,5
393,181,1.0,1,5
393,6,1.0,1,5
393,220,1.0,1,5
393,126,1.0,1,5
393,129,1.0,1,5
393,478,1.0,1,5
393,1499,1.0,1,5
393,105,1.0,1,5
393,111,1.0,1,5
393,526,1.0,1,5
393,1765,1.0,1,5
393,97,1.0,1,5
393,586,1.0,1,5
393,801,1.0,1,5
393,994,1.0,1,5
393,155,1.0,1,5
393,106,1.0,1,5
393,280,1.0,1,5
393,164,1.0,1,5
393,82,1.0,1,5
393,29,1.0,1,5
393,2316,1.0,1,5
393,1541,1.0,1,5
393,615,1.0,1,5
393,234,1.0,1,5
393,550,1.0,1,5
393,54,1.0,1,5
393,253,1.0,1,5
393,293,1.0,1,5
393,618,1.0,1,5
393,335,1.0,1,5
393,1232,1.0,1,5
393,231,1.0,1,5
393,1621,1.0,1,5
393,258,1.0,1,5
393,73,1.0,1,5
1650,336,1.0,2,6
1650,125,1.0,2,6
1650,167,1.0,2,6
1650,21,1.0,2,6
1650,21,1.0,2,6
1650,517,1.0,2,6
1650,497,1.0,2,6
1650,1335,1.0,2,6
585,715,1.0,1,7
585,1025,1.0,1,7
585,414,1.0,1,7
585,1332,1.0,1,7
585,683,1.0,1,7
585,667,1.0,1,7
585,194,1.0,1,7
585,466,1.0,1,7
585,436,1.0,1,7
585,1145,1.0,1,7
585,1175,1.0,1,7
585,415,1.0,1,7
585,1865,1.0,1,7
585,329,1.0,1,7
585,404,1.0,1,7
585,361,1.0,1,7
585,293,1.0,1,7
585,85,1.0,1,7
585,68,1.0,1,7
585,255,1.0,1,7
585,189,1.0,1,7
585,468,1.0,1,7
585,702,1.0,1,7
585,264,1.0,1,7
585,157,1.0,1,7
585,403,1.0,1,7
585,155,1.0,1,7
585,259,1.0,1,7
585,256,1.0,1,7
585,109,1.0,1,7
585,317,1.0,1,7
585,129,1.0,1,7
585,590,1.0,1,7
585,311,1.0,1,7
585,135,1.0,1,7
33,1905,1.0,1,5
33,437,1.0,1,5
33,415,1.0,1,5
33,805,1.0,1,5
33,185,1.0,1,5
33,209,1.0,1,5
33,631,1.0,1,5
33,884,1.0,1,5
804,209,1.0,1,7
804,270,1.0,1,7
804,22,1.0,1,7
804,187,1.0,1,7
804,538,1.0,1,7
804,1380,1.0,1,7
804,220,1.0,1,7
804,110,1.0,1,7
1508,764,1.0,1,5
1508,279,1.0,1,5
1508,837,1.0,1,5
1508,513,1.0,1,5
1508,398,1.0,1,5
1508,262,1.0,1,5
1508,581,1.0,1,5
1508,73,1.0,1,5
1508,537,1.0,1,5
1508,1798,1.0,1,5
1508,531,1.0,1,5
1508,539,1.0,1,5
1508,361,1.0,1,5
1508,115,1.0,1,5
1508,31,1.0,1,5
1508,457,1.0,1,5
1508,598,1.0,1,5
1508,1703,1.0,1,5
1819,262,1.0,2,5
1819,21,1.0,2,5
1819,272,1.0,2,5
1819,122,1.0,2,5
1819,121,1.0,2,5
1819,21,1.0,2,5
1819,357,1.0,2,5
1819,237,1.0,2,5
1819,298,1.0,2,5
1819,64,1.0,2,5
1819,1011,1.0,2,5
1819,21,1.0,2,5
1819,393,1.0,2,5
1819,12,1.0,2,5
1819,97,1.0,2,5
1819,187,1.0,2,5
1819,515,1.0,2,5
1819,747,1.0,2,5
1819,1404,1.0,2,5
1819,298,1.0,2,5
1819,21,1.0,2,5
1819,115,1.0,2,5
1819,1009,1.0,2,5
1819,298,1.0,2,5
1819,643,1.0,2,5
1819,663,1.0,2,5
1819,133,1.0,2,5
1819,21,1.0,2,5
1819,292,1.0,2,5
1819,21,1.0,2,5
1819,298,1.0,2,5
1819,21,1.0,2,5
1819,156,1.0,2,5
1156,303,1.0,1,5
1156,343,1.0,1,5
1156,436,1.0,1,5
1156,173,1.0,1,5
1156,312,1.0,1,5
949,2325,1.0,1,1
949,1626,1.0,1,1
949,630,1.0,1,1
949,884,1.0,1,1
949,2309,1.0,1,1
949,1872,1.0,1,1
949,1223,1.0,1,1
949,2034,1.0,1,1
949,249,1.0,1,1
949,465,1.0,1,1
949,1894,1.0,1,1
949,1627,1.0,1,1
949,249,1.0,1,1
949,996,1.0,1,1
949,1493,1.0,1,1
494,541,1.0,1,4
494,187,1.0,1,4
494,781,1.0,1,4
494,365,1.0,1,4
494,97,1.0,1,4
494,483,1.0,1,4
494,288,1.0,1,4
1786,34,1.0,1,7
1786,849,1.0,1,7
1786,1087,1.0,1,7
1786,462,1.0,1,7
1786,212,1.0,1,7
1786,10,1.0,1,7
1786,192,1.0,1,7
1786,524,1.0,1,7
1786,1166,1.0,1,7
1786,534,1.0,1,7
1786,287,1.0,1,7
1786,840,1.0,1,7
1786,275,1.0,1,7
1786,422,1.0,1,7
1786,386,1.0,1,7
1786,153,1.0,1,7
1786,149,1.0,1,7
1786,105,1.0,1,7
1786,322,1.0,1,7
1786,17,1.0,1,7
1786,1277,1.0,1,7
1786,122,1.0,1,7
1786,4,1.0,1,7
1786,63,1.0,1,7
2037,2330,1.0,1,5
2037,686,1.0,1,5
2037,260,1.0,1,5
2037,628,1.0,1,5
2037,184,1.0,1,5
2037,1616,1.0,1,5
2037,481,1.0,1,5
515,165,1.0,1,5
515,395,1.0,1,5
515,666,1.0,1,5
515,2331,1.0,1,5
515,1743,1.0,1,5
515,67,1.0,1,5
515,1136,1.0,1,5
515,280,1.0,1,5
678,167,1.0,1,5
678,249,1.0,1,5
678,261,1.0,1,5
678,98,1.0,1,5
678,14,1.0,1,5
528,541,1.0,1,7
528,260,1.0,1,7
528,182,1.0,1,7
528,667,1.0,1,7
528,565,1.0,1,7
528,338,1.0,1,7
528,1249,1.0,1,7
528,523,1.0,1,7
155,535,1.0,1,7
155,62,1.0,1,7
155,2333,1.0,1,7
155,313,1.0,1,7
155,3,1.0,1,7
155,498,1.0,1,7
155,1124,1.0,1,7
155,55,1.0,1,7
155,145,1.0,1,7
155,494,1.0,1,7
155,522,1.0,1,7
155,697,1.0,1,7
155,298,1.0,1,7
155,126,1.0,1,7
326,173,1.0,1,4
326,1522,1.0,1,4
326,341,1.0,1,4
326,538,1.0,1,4
326,577,1.0,1,4
326,478,1.0,1,4
326,7,1.0,1,4
326,338,1.0,1,4
326,465,1.0,1,4
326,20,1.0,1,4
326,481,1.0,1,4
326,603,1.0,1,4
326,137,1.0,1,4
326,187,1.0,1,4
326,312,1.0,1,4
326,339,1.0,1,4
326,135,1.0,1,4
326,303,1.0,1,4
326,106,1.0,1,4
326,257,1.0,1,4
326,202,1.0,1,4
326,52,1.0,1,4
326,192,1.0,1,4
326,73,1.0,1,4
326,141,1.0,1,4
326,34,1.0,1,4
326,164,1.0,1,4
326,293,1.0,1,4
326,232,1.0,1,4
326,82,1.0,1,4
326,254,1.0,1,4
326,126,1.0,1,4
1718,587,1.0,1,5
1718,24,1.0,1,5
1718,288,1.0,1,5
1718,182,1.0,1,5
1718,1971,1.0,1,5
1718,120,1.0,1,5
1718,1025,1.0,1,5
645,278,1.0,1,6
645,343,1.0,1,6
645,312,1.0,1,6
645,261,1.0,1,6
645,483,1.0,1,6
